,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,0.39214757,0.3916687,0.39016137,0.29214597,0.38554898,0.328894,0.0750258,0.08240494,0.076444924,0.09866744,0.1493986,0.17187628,0.13087052,0.15387627,0.18172279,0.17732137,0.21570301,0.30237818,0.3131829,0.32642925,0.32905126,0.24228057,0.35868523,0.35981208,0.4049686,0.40890527,0.40798908,0.410189,0.4109391,0.2428017,0.23145655,0.21010196,0.2061775,0.2040995,0.19181001,0.192952
1,0.25326318,0.22896823,0.21259749,0.18382633,0.19507653,0.07354309,0.039464876,0.049924925,0.060480997,0.10241762,0.21527891,0.42014006,0.34129137,0.4185025,0.41874796,0.28591004,0.4271469,0.29287052,0.2723302,0.27790612,0.28105325,0.29452986,0.4012676,0.2954679,0.28813034,0.25779128,0.29352742,0.26688695,0.26275176,0.22481924,0.20054042,0.24599002,0.21354175,0.18049984,0.18094774,0.13513641
2,-0.07529545,-0.06406796,-0.0088510215,-0.04540597,-0.02483727,-0.019849598,-0.02382575,-0.025901988,-0.019814178,-0.00754945,0.019964308,0.030831233,0.02839759,0.052794218,0.08899233,0.08060984,0.09578192,0.28190237,0.1988643,0.12755227,0.18476026,0.15332915,0.19607392,0.21202913,0.18672155,0.16453587,0.167103,0.16933599,0.15203156,0.14531453,0.15457408,0.18194322,0.15296908,0.10534464,0.10333064,0.10200307
3,-0.05288437,0.03267345,0.0874117,0.16991967,0.20513946,0.26464576,0.040267706,0.039976984,0.048654705,0.067358404,0.13045847,0.18360502,0.17870119,0.1881105,0.24615735,0.24975589,0.25008363,0.2537649,0.18318754,0.16144782,0.14663607,0.12990588,0.1360035,0.12295389,0.112422615,0.11905733,0.12082872,0.1239084,0.12049514,0.110813916,0.14936122,0.15899295,0.1238963,0.114979744,0.12176567,0.09917888
4,0.029991537,0.115047276,0.21475276,0.37814116,0.38157567,0.38137683,0.126237,0.13582247,0.1515202,0.1599456,0.26102957,0.26355702,0.3525768,0.35158813,0.3506177,0.34927917,0.36549369,0.3928766,0.23936963,0.21947816,0.26441798,0.29978952,0.3020471,0.30099502,0.3530418,0.36016107,0.33248606,0.40248623,0.40874207,0.40095663,0.41992688,0.3868737,0.33323613,0.28384885,0.26164395,0.22566092
5,0.09616917,0.110039264,0.11207494,0.109806806,0.16457781,0.2795204,0.077937394,0.0952988,0.10347736,0.10653666,0.1705896,0.23462033,0.23094001,0.24411324,0.36622646,0.34587523,0.41159737,0.36309385,0.32399708,0.38994274,0.40685114,0.4101871,0.40747958,0.41938245,0.40372866,0.4046312,0.40514624,0.4091371,0.4094663,0.41124707,0.37157822,0.29485807,0.25032637,0.2731275,0.2580223,0.2534749
6,0.073669136,0.07210043,0.08016938,0.08337349,0.11668466,0.07120903,0.023119211,0.03556408,0.053335696,0.05430074,0.034481972,0.061191708,0.06657767,0.024787754,0.058723748,0.06678301,0.102939725,0.13274604,0.08513358,0.07632846,0.08724089,0.09009765,0.11567423,0.113926545,0.13912569,0.16370617,0.13461076,0.109369606,0.10528165,0.11874488,0.1501256,0.1316487,0.13083093,0.20078264,0.18731485,0.14150202
7,-0.11189358,-0.099965006,-0.098082036,-0.06836617,-0.06253761,-0.057988957,-0.08036047,-0.07602966,-0.05237809,-0.038420945,-0.002766192,0.011259019,0.027148396,0.038116872,0.06733514,0.11797835,0.18759869,0.26469475,0.04343064,0.047041893,0.046470195,0.08998202,0.09951256,0.116211176,0.13667394,0.1593581,0.1358879,0.17561676,0.16039042,0.12653841,0.14396027,0.11968151,0.14208709,0.14570193,0.1431457,0.1432987
8,0.19872294,0.21897644,0.23441714,0.27829212,0.36170226,0.31078961,0.12990752,0.13504493,0.12851518,0.13595955,0.12745667,0.16944146,0.15499127,0.16390178,0.16067296,0.20115641,0.19293386,0.19153088,0.15479964,0.1467449,0.1367774,0.13874143,0.1404114,0.14337766,0.15479907,0.15688954,0.15095566,0.15547895,0.14047228,0.13261944,0.15728651,0.14403251,0.14495581,0.130414,0.11691508,0.10235448
9,0.41700613,0.4158568,0.41690296,0.41684246,0.42055678,0.4211213,0.20514476,0.17220065,0.17770979,0.198172,0.21615148,0.17603439,0.24540669,0.2580471,0.37970436,0.39587083,0.3992692,0.37942606,0.2016676,0.1932838,0.1773991,0.1663732,0.19009912,0.19350117,0.18173459,0.17452207,0.17575234,0.16840047,0.17237946,0.18388543,0.16347069,0.16905102,0.16221482,0.18357038,0.18512866,0.17627239
10,-0.16543402,-0.15882167,-0.09739736,-0.095927134,-0.089388385,-0.099547654,-0.24508566,-0.22569308,-0.24672802,-0.11010474,-0.1174041,-0.091291666,-0.11161648,-0.08082962,-0.07505117,-0.035360873,-0.029544502,0.03485948,-0.036817,-0.019777417,-0.020494998,-0.010823488,-0.007496208,0.0048472583,-0.004059732,0.013222128,0.046151698,0.052631795,-0.0010570884,0.0015492737,0.14911523,0.09970006,0.07702851,0.084002286,0.057508677,0.037177593
11,0.09170872,0.10891551,0.11148301,0.10670811,0.14184777,0.15682793,0.06371832,0.06598136,0.067425475,0.07342243,0.08780418,0.10273701,0.08188988,0.1278151,0.21601397,0.35445306,0.42381087,0.42541483,0.332501,0.36864418,0.42845294,0.42983007,0.43093988,0.4322949,0.42107302,0.42168453,0.42111284,0.36603418,0.32175934,0.28458786,0.25826037,0.2579896,0.25659287,0.2555706,0.25565538,0.23198624
12,0.08026302,0.14727598,0.1579659,0.16854039,0.18010226,0.18975511,0.074133694,0.06705207,0.06711948,0.07885867,0.13727507,0.16984695,0.16366911,0.1665285,0.25137225,0.38739315,0.39141577,0.39353245,0.2647185,0.2552449,0.20592979,0.20347902,0.20943275,0.20984206,0.19109747,0.19150174,0.19041982,0.17707059,0.16946793,0.1667938,0.1837303,0.1869714,0.17220914,0.16575825,0.16113284,0.1354624
13,0.14013413,0.18919587,0.20127034,0.19275995,0.19452824,0.15180635,0.049489424,0.049126938,0.054207772,0.07993254,0.11616106,0.1150824,0.07820806,0.11335087,0.10123104,0.060661107,0.06221184,0.06344712,0.067717314,0.043617517,0.042588264,0.04382795,0.04037893,0.048658103,0.057244122,0.047933877,0.045129687,0.05152479,0.054355517,0.058202133,0.060288668,0.053712666,0.055404082,0.04224035,0.037348345,0.03785634
14,0.05356683,0.06711671,0.08307952,0.084014,0.08446865,0.0769832,0.0827436,0.08301771,0.08513753,0.06803633,0.074968666,0.0774636,0.06350246,0.07481164,0.097322434,0.08994147,0.09913695,0.10252896,0.073428184,0.065630496,0.06829888,0.06502238,0.06533505,0.07145485,0.062387556,0.06253341,0.05966273,0.064534426,0.0687733,0.0639641,0.07108122,0.0723398,0.08521831,0.169694,0.25306803,0.25087768
15,0.3612,0.35742304,0.3565549,0.35536882,0.35569313,0.351944,0.3522772,0.35588124,0.35988095,0.36366034,0.39204618,0.39632952,0.3911093,0.39055127,0.38925055,0.38534367,0.38597533,0.38241005,0.39066646,0.3943395,0.39680856,0.39933556,0.39853227,0.4043182,0.37861013,0.37989014,0.38503927,0.38579643,0.38680372,0.39000162,0.38970912,0.3905405,0.392842,0.39443186,0.39500737,0.39719415
16,0.16514695,0.16615844,0.17522572,0.2077457,0.21959956,0.19439815,0.12809755,0.12284586,0.12654074,0.1356941,0.13380845,0.13988476,0.1169163,0.11658424,0.1574974,0.16035414,0.1670616,0.17632198,0.12631762,0.13171045,0.133055,0.13334088,0.13331462,0.12824187,0.12332697,0.12844484,0.11995618,0.11988562,0.1187907,0.12001087,0.19055134,0.16351159,0.12639093,0.13638104,0.1269284,0.10832192
17,0.04960963,0.049166888,0.06033373,0.0725095,0.07512979,0.0874576,0.04057716,0.056299195,0.06093508,0.08899358,0.09302077,0.113222346,0.05577132,0.07496309,0.0737398,0.10777536,0.20879951,0.2917368,0.18343607,0.18422762,0.13833156,0.13085498,0.16332301,0.21981844,0.29681423,0.15677805,0.16105144,0.14425072,0.14161476,0.14872423,0.16725416,0.14534803,0.13920105,0.23558153,0.1873284,0.13021427
18,0.20022717,0.19911653,0.19683072,0.1981734,0.2011863,0.19661254,0.20153545,0.20186654,0.10179213,0.112140685,0.12673903,0.12879586,0.11652775,0.24346083,0.16400297,0.16417071,0.28530204,0.43273568,0.17760462,0.1886508,0.18877439,0.17806579,0.19052832,0.23834424,0.23629457,0.26803023,0.24008305,0.23223507,0.23515998,0.19882439,0.19700128,0.18794887,0.17711149,0.17722464,0.17806228,0.16978459
19,-0.0069093406,-0.008343428,0.004587099,0.022337168,0.065647975,0.06453273,-0.027123347,-0.026082695,-0.0057941675,0.011702567,0.03974484,0.065541655,0.052271515,0.072212666,0.11617544,0.10994287,0.13390023,0.14876628,0.09921251,0.096845776,0.104581624,0.4412993,0.44144055,0.4431641,0.1376346,0.1867972,0.18699254,0.27126306,0.16190682,0.122243896,0.16230285,0.13065977,0.11621198,0.12116197,0.106572,0.10618095
20,0.117976174,0.16988212,0.22486156,0.21305355,0.21261227,0.14651063,0.11863908,0.13617858,0.13537586,0.14861935,0.11301887,0.19820184,0.19891304,0.18422273,0.21058974,0.1924834,0.17087698,0.19083008,0.20015469,0.17114425,0.17326695,0.20034319,0.19523159,0.19267064,0.1933066,0.19332582,0.19128254,0.1939176,0.14653179,0.10460749,0.26444572,0.22413668,0.1916472,0.19685057,0.17417836,0.16456422
